applicant_id,age,mothly_income,investment_income,savings_account_balance,checking_account_balance,credit_card_balance,other_loans_balance,loan_amount_requested,installment,loan_date,loan_purpose,state,city,credit_score,loan_amount,interest_rate,loan_term,employment_status,employment_duration,marital_status,dependents,education_level,residential_status,years_at_residence,bank_account_age,previous_defaults,default
A6154,49,4780.26,4192.22,28046.0,41739.58,18213.76,8440.1,64606.54,3957.85,2034-02-10,Car,CA,East Edward,815.0,494672.45,0.0963,36,Employed,6,Married,1,High School,Owned,4,8,2,0
A6155,49,17459.47,2787.49,73633.76,39069.19,9210.51,19598.45,21510.9,2106.75,2034-02-11,Home,CA,Willisbury,807.0,323333.84,0.0363,24,Employed,0,Married,3,High School,Owned,4,4,0,0
A6156,22,8766.08,967.15,70202.34,48957.38,3903.08,9102.06,84209.19,247.42,2034-02-12,Education,NY,New Matthew,368.0,130510.61,0.1732,12,Employed,13,Divorced,1,Bachelors,Owned,16,1,0,0
A6157,53,1580.92,3407.23,95492.72,37890.25,6147.68,6888.47,88327.97,3860.39,2034-02-13,Car,CA,Port Marissafort,728.0,407199.3,0.0527,60,Employed,12,Married,1,High School,Rented,24,8,2,0
A6158,63,6566.63,4688.27,72442.17,10511.43,17324.44,42867.93,57794.85,4506.44,2034-02-14,Education,FL,Mooreland,755.0,405321.71,0.0619,60,Unemployed,4,Divorced,3,High School,Rented,13,5,1,0
A6159,59,12556.14,1059.33,69481.78,39579.92,7663.7,2631.94,88671.65,686.96,2034-02-15,Home,IL,Crawfordshire,459.0,445155.44,0.1079,36,Self-Employed,2,Married,2,Bachelors,Rented,16,0,0,0
A6160,66,16286.42,1279.98,69420.39,16103.47,11239.22,35541.26,3888.0,2967.65,2034-02-16,Car,IL,Millerton,635.0,72445.93,0.0333,12,Self-Employed,12,Married,3,High School,Owned,11,12,1,0
A6161,59,3967.69,745.04,88296.75,49789.99,18953.79,10128.55,94571.5,451.61,2034-02-17,Education,CA,East Anthonyside,697.0,185725.74,0.1866,36,Unemployed,4,Single,1,Bachelors,Mortgaged,7,19,2,1
A6162,56,3545.02,3683.61,29623.67,18833.63,13034.33,585.75,6663.16,4166.45,2034-02-18,Education,IL,Hensleychester,731.0,120613.09,0.1003,24,Employed,19,Single,4,Bachelors,Owned,15,0,0,0
A6163,33,18558.71,2032.81,30009.21,14639.69,13514.33,39757.25,64596.62,4941.0,2034-02-19,Home,CA,East Victorside,911.0,112054.89,0.1201,24,Employed,18,Married,1,Bachelors,Mortgaged,8,12,0,0
A6164,50,15396.24,313.48,74121.38,11960.8,4971.38,35114.28,35243.57,2525.46,2034-02-20,Home,NY,North Beth,369.0,185853.32,0.1778,48,Employed,14,Married,1,Bachelors,Rented,12,10,0,0
A6165,66,12410.92,4374.75,22870.51,32925.73,13365.9,16714.95,4891.92,1635.65,2034-02-21,Home,TX,East Donald,427.0,28530.51,0.1279,48,Employed,17,Single,4,Bachelors,Owned,3,16,2,1
A6166,38,15729.96,2788.36,91202.0,5461.05,7876.05,3966.63,92999.54,4244.17,2034-02-22,Car,CA,Lake Josephhaven,698.0,424768.35,0.0436,48,Employed,1,Single,4,Masters,Owned,19,9,2,0
A6167,26,9433.81,1655.47,53478.17,47677.99,18220.85,18033.58,14400.41,2651.82,2034-02-23,Home,TX,New Derrick,310.0,426649.37,0.1665,48,Employed,1,Single,2,High School,Mortgaged,19,1,0,0
A6168,23,15531.43,1719.91,30012.49,14715.63,2590.78,9066.38,85520.67,2300.23,2034-02-24,Home,FL,Chelseyfurt,901.0,471958.55,0.1857,60,Self-Employed,10,Single,1,Bachelors,Owned,24,18,0,0
A6169,68,8378.36,1451.26,77609.99,14770.03,5712.81,46625.18,33704.16,1216.26,2034-02-25,Personal,NY,New Debrabury,896.0,39798.82,0.1674,48,Self-Employed,1,Married,4,High School,Rented,26,3,1,0
A6170,62,6015.75,2277.4,31232.06,2303.3,1320.01,26481.16,74375.24,3118.49,2034-02-26,Education,IL,Albertfurt,572.0,287802.78,0.0623,60,Employed,18,Single,1,Bachelors,Rented,26,7,1,0
A6171,52,14986.75,1685.21,96327.83,12300.88,7618.08,48192.18,26167.86,3070.96,2034-02-27,Home,CA,West Joan,966.0,8200.82,0.1118,24,Employed,18,Married,1,Bachelors,Owned,0,18,2,0
A6172,56,9263.94,2739.73,98298.92,20948.97,2967.45,17565.71,58759.96,1387.89,2034-02-28,Personal,CA,West Ricardo,714.0,296928.29,0.0809,36,Employed,2,Single,3,PhD,Mortgaged,10,2,1,0
A6173,39,19655.48,3867.59,66679.62,18480.32,16902.88,27823.14,80155.83,1135.91,2034-03-01,Education,FL,North Brianport,927.0,53246.13,0.1317,48,Employed,16,Married,4,High School,Owned,17,18,1,0
A6174,58,7965.48,3372.31,11363.39,13651.0,18500.86,9506.17,57051.8,2248.97,2034-03-02,Personal,NY,West Mark,,196179.59,0.1723,48,Self-Employed,19,Single,0,Bachelors,Owned,4,0,1,0
A6175,22,18551.96,1472.28,26320.88,2037.19,13388.51,40421.45,31348.7,2309.0,2034-03-03,Home,TX,Franciscoborough,813.0,165298.96,0.098,12,Employed,18,Married,1,Bachelors,Mortgaged,3,8,0,0
A6176,59,18759.81,2643.71,51541.7,15029.07,2066.69,2055.02,24110.14,729.21,2034-03-04,Car,NY,East Lauratown,834.0,168768.71,0.1307,24,Employed,12,Single,0,High School,Rented,25,6,0,0
A6177,40,5974.28,4200.63,85144.75,38916.55,6832.62,34780.77,18305.75,1452.69,2034-03-05,Education,FL,Brianland,848.0,99935.72,0.0317,24,Employed,0,Married,0,High School,Owned,3,15,1,0
A6178,34,16267.09,341.03,18488.65,21939.61,19289.84,19583.0,84042.44,885.73,2034-03-06,Personal,TX,Seanfort,517.0,56812.94,0.0896,12,Employed,14,Married,3,Masters,Owned,9,6,0,0
A6179,29,9511.88,391.49,10440.35,14538.77,2726.02,28920.79,61483.32,4517.08,2034-03-07,Personal,TX,New Oscarport,975.0,13030.61,0.1356,12,Self-Employed,2,Married,1,Masters,Owned,9,2,0,0
A6180,40,18474.21,2780.85,7447.75,15239.61,11129.79,29612.96,51359.11,464.26,2034-03-08,Personal,CA,Kellyville,518.0,376720.83,0.1984,24,Employed,0,Divorced,3,Masters,Mortgaged,7,3,1,0
A6181,33,9827.3,3195.58,50696.76,27721.88,7058.59,35539.76,25708.49,4405.92,2034-03-09,Home,CA,Marcville,824.0,458482.64,0.0773,60,Employed,10,Single,2,Bachelors,Owned,5,12,1,0
A6182,20,15269.62,1057.07,88470.1,15114.63,19983.25,10213.11,43941.57,2686.63,2034-03-10,Education,NY,Nicoleview,943.0,447916.31,0.0597,60,Employed,10,Single,1,Masters,Owned,16,0,2,0
A6183,47,10138.9,3726.1,4235.92,31539.87,5707.78,26569.3,62386.22,3360.07,2034-03-11,Education,TX,East Andrewville,670.0,318504.51,0.1823,60,Employed,9,Married,2,Masters,Rented,10,8,1,0
A6184,39,5714.31,3231.32,21232.15,49472.73,955.45,21346.3,8116.28,4623.92,2034-03-12,Personal,CA,Port Marktown,,64966.86,0.1257,60,Employed,6,Single,0,Bachelors,Owned,3,7,0,0
A6185,26,5187.98,4616.45,69325.7,2058.82,14043.66,14109.06,36710.78,1890.39,2034-03-13,Car,TX,West Zacharyview,950.0,286122.74,0.1993,24,Employed,13,Married,3,High School,Owned,8,7,0,0
A6186,46,9370.48,844.77,82586.34,8436.84,6534.79,24786.39,24710.86,3542.83,2034-03-14,Education,TX,Nelsonland,851.0,53553.27,0.0732,12,Employed,6,Married,2,High School,Owned,16,7,2,1
A6187,64,15476.65,3756.87,80739.95,8955.38,13151.63,47600.75,65004.98,3391.31,2034-03-15,Education,IL,South Anthonymouth,828.0,258851.16,0.0633,36,Employed,6,Married,0,Bachelors,Owned,24,9,1,1
A6188,54,12693.82,418.22,78506.81,22353.52,2093.04,47444.25,61020.63,4942.9,2034-03-16,Home,CA,South Kayla,594.0,429523.56,0.0905,48,Employed,12,Single,3,Masters,Rented,1,17,1,0
A6189,40,14239.64,2826.46,12979.98,2070.94,10461.26,13940.87,30642.13,325.64,2034-03-17,Personal,CA,Georgeland,399.0,103595.7,0.1282,12,Employed,16,Divorced,3,High School,Rented,9,10,2,0
A6190,30,6723.04,2759.48,39723.76,23876.08,7504.63,44210.36,5121.44,2331.64,2034-03-18,Home,CA,West Timothyfort,527.0,466845.94,0.043,12,Employed,13,Married,2,High School,Owned,18,8,2,0
A6191,49,10406.55,1941.93,98474.47,46446.24,10735.34,43837.74,19098.46,4948.82,2034-03-19,Car,IL,South Susan,918.0,196170.74,0.0961,60,Employed,17,Married,3,Bachelors,Owned,12,11,1,0
A6192,63,2321.31,4222.86,98888.76,578.2,17069.45,12479.23,16846.15,1706.59,2034-03-20,Personal,FL,New Barry,624.0,112990.39,0.0412,24,Employed,12,Married,0,Bachelors,Owned,29,5,0,0
A6193,69,16624.35,21.85,60242.74,18246.94,19454.95,29947.54,57271.04,4831.75,2034-03-21,Car,IL,Lake Jason,932.0,253268.88,0.1418,12,Employed,1,Married,2,Bachelors,Rented,1,5,0,1
A6194,64,19813.01,2600.9,70926.72,38044.69,15062.64,43496.79,17759.85,4101.92,2034-03-22,Car,FL,North Michelle,866.0,435286.34,0.0885,48,Employed,14,Married,4,Masters,Owned,26,5,2,0
A6195,65,9027.26,1085.77,95128.38,7724.73,15337.17,25749.74,48751.1,1762.68,2034-03-23,Home,NY,North Leslie,557.0,138930.83,0.195,60,Employed,9,Married,2,High School,Owned,7,1,0,0
A6196,40,1702.83,3717.49,44992.79,3877.95,10578.72,18488.47,61838.35,242.62,2034-03-24,Personal,CA,Marilynbury,915.0,90299.57,0.0475,48,Employed,2,Married,1,Bachelors,Owned,23,6,2,0
A6197,62,4641.16,215.34,13686.69,31538.93,1948.0,32539.27,88076.99,1473.69,2034-03-25,Education,FL,Brownchester,678.0,321598.98,0.182,12,Employed,5,Married,3,High School,Mortgaged,21,2,1,0
A6198,34,13571.75,4157.77,66894.89,497.55,13341.19,8621.25,25257.73,706.23,2034-03-26,Personal,TX,Jimenezhaven,417.0,347656.07,0.0345,48,Employed,15,Divorced,0,Bachelors,Owned,28,7,2,0
A6199,57,12823.47,4190.46,96010.23,40088.52,2955.6,8086.57,19405.38,2199.44,2034-03-27,Home,FL,North Mariahhaven,457.0,40655.49,0.1413,12,Employed,19,Single,3,Masters,Owned,23,8,1,0
A6200,38,16075.5,4164.33,69720.61,3342.64,4913.22,41632.31,18152.13,4703.66,2034-03-28,Education,FL,Browntown,597.0,130148.0,0.1911,36,Employed,19,Divorced,0,High School,Rented,28,6,0,0
A6201,19,6196.85,762.84,80332.11,26217.71,14151.65,2093.75,36682.5,2611.83,2034-03-29,Car,TX,West Kayla,904.0,64105.87,0.1502,48,Employed,13,Single,3,High School,Owned,23,5,2,1
A6202,54,15627.19,3152.03,42274.88,37006.39,13139.85,40181.5,65268.94,2292.79,2034-03-30,Education,NY,New Shannonstad,473.0,356785.62,0.0352,48,Self-Employed,2,Married,2,High School,Rented,19,14,0,0
A6203,23,14227.7,71.84,9646.32,12100.55,6286.52,14524.71,67514.38,1157.21,2034-03-31,Personal,CA,West Benjaminland,634.0,266660.84,0.1417,60,Self-Employed,13,Married,2,Masters,Rented,24,9,1,0
A6204,61,7472.07,4239.81,16888.21,5177.01,15440.88,24156.12,21885.23,3145.04,2034-04-01,Home,IL,West Cheryl,932.0,448108.11,0.079,36,Employed,8,Married,1,Bachelors,Rented,16,18,2,0
A6205,35,11591.53,3614.88,98265.48,8781.14,18786.32,27175.75,13992.11,2331.33,2034-04-02,Personal,NY,Louisborough,446.0,339974.9,0.154,12,Self-Employed,4,Married,4,Masters,Rented,11,10,0,0
A6206,47,4224.57,2655.77,49318.43,42734.18,10905.19,38353.46,45419.12,3886.31,2034-04-03,Personal,IL,South Theresa,868.0,140109.69,0.1068,48,Employed,0,Married,3,Bachelors,Rented,16,4,1,0
A6207,39,9872.44,3652.96,1202.06,35289.01,13553.73,44192.9,14977.94,2629.0,2034-04-04,Car,IL,South Katherineside,875.0,172421.34,0.1351,48,Employed,11,Married,4,PhD,Rented,11,10,1,0
A6208,50,17802.15,471.62,95536.73,9904.9,5435.59,40211.21,81479.15,4444.22,2034-04-05,Home,NY,East Reginald,818.0,212646.32,0.034,36,Employed,12,Married,1,High School,Owned,1,4,2,0
A6209,47,9292.04,2643.28,49777.99,35806.04,19416.14,28617.19,9304.26,3936.77,2034-04-06,Personal,FL,Herreraberg,545.0,53675.3,0.0776,60,Self-Employed,6,Married,2,Bachelors,Rented,6,13,2,0
A6210,34,17031.98,1456.38,83626.84,35430.91,5474.1,17400.68,75457.24,810.82,2034-04-07,Education,NY,Port Carl,463.0,461057.81,0.0813,12,Employed,9,Single,4,Masters,Owned,11,1,2,0
A6211,60,12419.69,4863.1,54845.81,49886.25,17748.18,26327.89,5222.14,766.41,2034-04-08,Education,IL,Port Denisetown,313.0,350969.21,0.1061,36,Employed,9,Married,2,High School,Owned,10,10,0,0
A6212,49,5049.72,4285.59,10170.23,19577.8,18557.38,1501.08,80891.43,219.32,2034-04-09,Car,NY,Amymouth,899.0,363982.65,0.1797,36,Employed,19,Single,2,High School,Rented,8,7,1,0
A6213,59,12250.47,3666.38,61556.96,43242.67,14392.57,12249.01,63088.02,1908.15,2034-04-10,Home,TX,Walkerburgh,886.0,331514.65,0.0928,12,Employed,12,Single,1,PhD,Owned,20,6,2,0
A6214,68,10860.69,4668.74,99740.03,22322.13,16231.75,18307.77,32914.94,367.63,2034-04-11,Home,FL,Mayschester,466.0,224352.32,0.1496,12,Employed,7,Single,4,Bachelors,Rented,19,6,1,0
A6215,31,8874.86,1734.22,3473.78,44888.01,9157.14,15987.73,41146.33,2304.76,2034-04-12,Personal,FL,Vincentmouth,838.0,192821.91,0.0907,24,Employed,12,Divorced,4,High School,Owned,2,1,2,0
A6216,27,3713.16,4504.4,84179.42,4580.02,18390.94,4757.35,67688.11,1282.63,2034-04-13,Personal,IL,Kimfurt,541.0,277190.5,0.0642,36,Employed,14,Married,0,Bachelors,Rented,6,7,2,0
A6217,64,9209.11,1626.19,23548.08,8765.63,14852.92,2537.7,19377.19,2541.37,2034-04-14,Car,FL,Jamesborough,755.0,370147.89,0.1087,60,Employed,11,Single,2,PhD,Rented,13,15,2,0
A6218,68,2846.1,3663.98,39386.62,42497.72,6534.88,21035.74,89141.75,875.68,2034-04-15,Education,IL,Henryshire,458.0,181257.14,0.0714,12,Employed,1,Single,2,High School,Owned,16,11,1,0
A6219,53,3327.23,3682.08,37270.95,40965.02,698.9,3739.99,48805.83,2791.03,2034-04-16,Education,TX,Maryport,615.0,249085.98,0.039,60,Employed,2,Married,0,Bachelors,Owned,2,18,0,1
A6220,51,9194.46,91.75,89879.72,15271.69,10815.66,14310.4,76253.81,4835.52,2034-04-17,Car,IL,Maryfort,435.0,327957.43,0.0664,24,Employed,18,Divorced,3,Bachelors,Owned,21,15,0,0
A6221,26,7149.56,1805.3,50448.62,29839.92,16813.01,23741.28,51162.91,3222.44,2034-04-18,Personal,TX,Port Philip,726.0,142023.43,0.044,12,Employed,16,Married,2,Bachelors,Owned,15,0,2,0
A6222,59,18622.57,97.16,44717.43,19134.99,17213.36,10498.06,45775.64,2865.51,2034-04-19,Education,TX,Port Cheryl,904.0,417440.62,0.0381,24,Employed,11,Married,1,Masters,Rented,28,5,1,0
A6223,45,8450.56,4985.46,81802.51,515.87,16702.37,3976.75,47491.94,3961.43,2034-04-20,Car,FL,Lake Catherine,843.0,110669.0,0.1556,12,Unemployed,9,Married,2,Bachelors,Owned,17,2,0,1
A6224,28,15520.38,610.98,4890.71,1305.21,4294.93,21606.66,36949.35,127.28,2034-04-21,Personal,FL,Lake Jamesfurt,895.0,431972.2,0.1482,60,Self-Employed,17,Single,1,Bachelors,Owned,16,16,2,0
A6225,31,11309.58,2714.05,8645.63,2712.82,8522.97,22423.82,73542.67,1484.07,2034-04-22,Home,IL,Toddbury,472.0,7344.0,0.0561,36,Employed,5,Married,0,Bachelors,Owned,20,15,2,0
A6226,56,14525.58,3952.78,2168.89,29703.61,12276.52,45780.71,84769.09,4936.19,2034-04-23,Personal,IL,Chelseaberg,769.0,323632.02,0.0369,60,Employed,13,Married,0,Masters,Rented,16,11,2,0
A6227,64,6312.15,1006.32,68798.29,13961.39,13351.13,6391.88,85585.27,3934.83,2034-04-24,Education,FL,Port Stephanieton,897.0,239444.16,0.034,36,Employed,18,Divorced,1,High School,Rented,25,16,2,0
A6228,36,18925.24,2425.26,52561.61,7197.41,6691.67,30749.77,12993.43,542.31,2034-04-25,Car,IL,Thompsonville,998.0,127320.38,0.1544,24,Employed,16,Married,2,Bachelors,Rented,24,1,0,0
A6229,32,11306.64,3037.14,87602.21,47056.56,13852.85,15985.13,76375.42,1699.65,2034-04-26,Car,NY,New Eduardoton,940.0,474597.75,0.102,36,Employed,11,Divorced,3,Bachelors,Rented,11,9,0,0
A6230,45,16879.5,801.02,49853.29,6065.93,11817.94,6179.89,20795.51,2255.33,2034-04-27,Education,IL,Andrewsfurt,660.0,110545.01,0.103,36,Employed,15,Single,3,Bachelors,Owned,10,3,1,0
A6231,41,8253.35,3892.78,22181.96,33699.09,11335.51,19657.36,2205.66,4679.46,2034-04-28,Car,NY,West Nathan,528.0,248301.51,0.0408,48,Employed,6,Married,2,Masters,Rented,14,15,0,0
A6232,25,3353.91,1496.68,80514.74,44708.01,13260.5,21396.88,28270.44,2972.32,2034-04-29,Car,IL,Williamfort,330.0,281554.11,0.1662,24,Employed,5,Single,1,Bachelors,Rented,21,4,0,0
A6233,60,13963.67,1055.12,29432.39,8191.48,12067.36,18178.23,29993.99,478.41,2034-04-30,Car,NY,West Robert,914.0,477826.24,0.0796,36,Employed,3,Married,3,High School,Rented,7,0,2,1
A6234,26,1643.55,2791.44,93568.98,10736.48,3337.49,38286.64,81169.12,2594.46,2034-05-01,Home,TX,Proctorland,433.0,320686.24,0.1014,36,Self-Employed,14,Single,4,Bachelors,Mortgaged,22,12,0,0
A6235,64,10292.92,2051.57,25042.39,28690.68,17488.33,41960.32,74497.24,1518.0,2034-05-02,Car,CA,South Natasha,588.0,40815.29,0.1051,24,Employed,9,Single,2,Masters,Mortgaged,14,18,1,0
A6236,50,5066.84,4601.43,16772.07,25422.43,4811.4,7436.59,9383.77,1759.64,2034-05-03,Personal,IL,Port Alishamouth,369.0,211077.72,0.1799,12,Unemployed,15,Married,4,High School,Mortgaged,7,13,0,0
A6237,50,13106.45,4400.31,49332.4,26051.37,14889.78,8395.25,33270.17,659.92,2034-05-04,Car,IL,North Johnland,346.0,433403.95,0.1717,36,Employed,4,Married,4,Bachelors,Owned,10,1,0,0
A6238,36,19619.27,2416.75,5051.51,27733.9,3529.13,21060.88,25878.68,2347.9,2034-05-05,Personal,TX,Kingstad,957.0,381667.89,0.0859,60,Employed,18,Single,0,PhD,Rented,6,14,2,0
A6239,20,10091.45,1796.32,3641.17,47495.15,13219.33,16009.45,59950.06,3380.48,2034-05-06,Personal,FL,South Kristi,929.0,30330.81,0.0425,60,Unemployed,18,Single,2,High School,Owned,16,2,2,0
A6240,27,16623.72,1627.59,49601.45,2691.9,17913.68,40978.68,54609.69,3821.8,2034-05-07,Home,FL,Bakerhaven,501.0,293774.27,0.1247,48,Employed,2,Divorced,4,Bachelors,Owned,2,0,1,0
A6241,57,10894.01,1337.82,21510.69,38022.43,194.21,49840.56,68212.37,3507.4,2034-05-08,Education,FL,East Natalieville,547.0,61977.11,0.0766,12,Employed,6,Single,1,Bachelors,Owned,17,1,0,0
A6242,64,10673.04,2722.74,935.26,11625.32,19593.55,9055.52,91162.25,3336.52,2034-05-09,Car,TX,Michaelshire,490.0,53720.99,0.0825,24,Employed,3,Married,0,High School,Owned,5,8,0,0
A6243,59,18712.83,4024.89,29605.69,18683.88,593.52,38127.21,42686.28,4359.16,2034-05-10,Car,CA,Benitezside,775.0,481268.17,0.18,24,Unemployed,7,Single,2,High School,Rented,24,14,0,0
A6244,18,17964.37,1553.78,47736.74,4464.56,227.35,30362.34,65936.48,1728.62,2034-05-11,Personal,FL,New Christopherton,725.0,351298.96,0.1552,12,Self-Employed,0,Divorced,4,Bachelors,Rented,0,19,2,0
A6245,46,16037.31,950.47,39428.87,22281.34,17151.2,32221.2,91916.9,1151.51,2034-05-12,Home,FL,Wolffort,421.0,58898.52,0.0963,48,Employed,15,Married,4,Masters,Owned,18,9,2,1
A6246,67,6980.73,2377.42,13546.95,40210.96,14174.08,13222.07,54626.38,538.25,2034-05-13,Car,IL,Katiemouth,637.0,172435.92,0.14,24,Employed,18,Married,4,Masters,Rented,10,6,0,0
A6247,51,11582.66,345.17,57967.48,4937.02,2116.21,4859.81,31519.82,911.96,2034-05-14,Home,TX,Francisburgh,947.0,341310.58,0.0625,12,Self-Employed,13,Single,4,Masters,Rented,0,10,0,0
A6248,68,5642.1,3506.4,71033.3,13780.18,18748.3,27162.81,40887.12,832.02,2034-05-15,Personal,TX,Leslieland,305.0,453233.57,0.1435,36,Employed,17,Married,0,Masters,Rented,9,11,2,1
A6249,30,9712.46,2591.79,67553.92,18653.09,13438.64,30675.29,75706.75,4571.24,2034-05-16,Home,NY,North Ryanchester,802.0,38097.22,0.0406,36,Employed,9,Married,1,High School,Owned,17,4,1,0
A6250,18,10457.94,2481.87,39376.19,5194.96,2220.87,48152.45,72281.1,984.53,2034-05-17,Home,IL,Lake Rebeccafort,517.0,46197.56,0.1416,12,Employed,17,Single,3,High School,Owned,13,13,2,0
A6251,51,16885.34,1502.23,13759.62,38115.84,17211.07,33761.55,75093.12,560.33,2034-05-18,Education,NY,Deannaburgh,346.0,60289.38,0.1807,60,Employed,7,Single,4,High School,Owned,2,14,1,0
A6252,46,18076.52,4523.37,49948.68,39347.35,9618.1,22184.22,74586.39,2061.24,2034-05-19,Education,NY,West Daniel,842.0,274599.96,0.1287,60,Employed,3,Single,2,Masters,Rented,14,18,2,0
A6253,65,9170.47,452.43,89043.18,41794.75,5562.67,49700.06,92125.43,931.09,2034-05-20,Personal,CA,Victoriatown,520.0,234704.79,0.0879,24,Employed,19,Single,4,PhD,Owned,3,13,0,0
A6254,64,1827.53,4349.12,46872.28,29194.81,16500.82,18661.95,76636.51,739.78,2034-05-21,Personal,FL,South Mandystad,894.0,86345.12,0.1249,48,Employed,11,Married,0,Bachelors,Owned,8,0,0,0
A6255,30,17442.82,1883.53,19568.1,25361.94,14768.93,8127.93,85688.27,1875.8,2034-05-22,Personal,TX,South Darleneburgh,454.0,270218.15,0.0863,24,Unemployed,15,Married,1,Bachelors,Rented,7,17,1,0
A6256,65,4724.16,4403.12,9305.33,13127.62,12460.88,30899.0,57797.45,4604.98,2034-05-23,Personal,NY,North Josephchester,614.0,174488.95,0.0796,12,Employed,7,Married,2,Masters,Rented,6,3,2,0
A6257,66,13004.82,3643.81,94392.66,32757.9,17970.26,13312.53,64772.97,249.13,2034-05-24,Home,IL,Lake Amy,893.0,87992.44,0.0308,60,Employed,11,Single,2,Masters,Owned,29,8,2,0
A6258,46,1961.96,520.85,74300.94,22228.17,17225.6,46110.24,96804.23,1117.81,2034-05-25,Personal,TX,Marcusmouth,386.0,21378.4,0.0728,48,Employed,19,Married,0,Masters,Rented,8,4,0,0
A6259,56,8890.87,4157.68,31296.7,48538.82,4535.83,21393.42,87159.79,4138.71,2034-05-26,Home,FL,Port Angela,451.0,54175.5,0.182,48,Employed,9,Married,2,Bachelors,Owned,8,4,0,0
A6260,41,19740.27,3410.88,29535.24,48408.97,17573.72,7480.82,77958.66,1301.65,2034-05-27,Education,TX,Triciahaven,475.0,196757.54,0.0605,24,Employed,14,Married,1,Bachelors,Rented,1,18,2,0
A6261,43,3362.83,161.51,89521.85,45260.26,7480.8,7081.53,68865.95,2261.35,2034-05-28,Personal,CA,New Stacey,502.0,259467.59,0.1377,48,Unemployed,5,Single,1,High School,Owned,19,19,1,0
A6262,34,9338.32,668.51,17756.82,18004.46,8635.49,32481.97,36493.31,582.86,2034-05-29,Education,FL,Lake Cassandra,804.0,116005.83,0.1343,36,Self-Employed,18,Married,1,Masters,Rented,15,15,0,0
A6263,24,7182.27,3178.14,53503.73,18398.62,19446.65,18294.87,55264.43,3996.35,2034-05-30,Car,FL,North Jessica,825.0,391309.9,0.0684,36,Self-Employed,16,Single,0,Masters,Rented,14,3,0,0
A6264,30,18244.13,3313.0,71350.43,42633.66,15197.49,18186.23,6457.69,3708.66,2034-05-31,Car,TX,Dunnside,950.0,287157.18,0.1612,36,Self-Employed,15,Married,0,Bachelors,Rented,22,0,2,0
A6265,22,17582.79,3733.26,39639.04,36456.75,6429.72,30616.2,42200.51,727.51,2034-06-01,Home,IL,Lake Ashley,632.0,385635.6,0.1047,12,Employed,7,Divorced,4,Bachelors,Rented,7,13,2,1
A6266,43,5897.43,3601.23,3990.23,35218.05,12958.52,11075.59,12077.75,4745.02,2034-06-02,Education,NY,New Vanessahaven,833.0,201891.81,0.1655,12,Employed,11,Married,1,PhD,Rented,3,13,2,0
A6267,66,3001.97,3297.6,22775.88,13980.55,10786.49,7271.41,73135.31,2994.05,2034-06-03,Education,NY,Christopherland,953.0,445867.39,0.0321,60,Employed,17,Single,1,Bachelors,Owned,6,6,2,0
A6268,20,13102.06,3831.19,90180.81,41667.43,2332.06,32863.13,89339.45,4010.97,2034-06-04,Car,NY,West Baileyville,575.0,401189.76,0.0553,36,Employed,3,Single,2,PhD,Rented,0,4,2,0
A6269,24,7722.82,2875.43,52311.9,28971.03,17755.05,261.85,18234.22,3842.62,2034-06-05,Personal,TX,Mccormickmouth,940.0,278844.77,0.0938,48,Employed,8,Single,4,Bachelors,Owned,12,1,2,0
A6270,66,13933.56,1303.96,81544.12,22343.28,16437.63,45368.25,25322.65,2643.46,2034-06-06,Home,IL,Shawmouth,832.0,343023.18,0.1108,48,Employed,0,Single,3,Bachelors,Owned,24,16,2,0
A6271,56,2094.22,4561.88,55568.55,43271.11,15554.21,9148.55,85841.11,3762.71,2034-06-07,Personal,TX,South Casey,644.0,78017.4,0.1229,36,Employed,11,Single,4,PhD,Rented,21,14,0,0
A6272,18,3967.89,91.07,94360.21,19710.49,11183.07,22392.8,58997.39,1265.21,2034-06-08,Education,NY,Lake Nicole,391.0,387272.36,0.1641,24,Self-Employed,18,Single,4,Bachelors,Owned,15,0,1,1
